Zip;City;Country;Street;StreetType;StreetNo;StreetCodeSupplement;Building;Stairway;Door;Floor;LandRegistryNumber;RecdAt;SN;Brand;Model;Installed
0000;Mor;HU;Mor, Fejer, Hungary;;;;;;;;;2026.01.27. 17:56;SA250060G2560017;Solplanet;ASW2500-S-G2;2025.11.22.
0000;unknow;HU;Vasarosnameny, Szabolcs-Szatmar-Bereg, Hungary 4564 Nyírmada Ady Endre utca 44;;;;;;;;;2026.01.27. 17:56;SC005060H2540017;Solplanet;ASW50K-LT-G3;2025.08.09.
0000;Vasarosnameny;HU;Vasarosnameny, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.27. 17:56;SA200060823C0009;Solplanet;ASW2000-S-G2;2025.08.14.
0000;Budapest;HU;Budapest;;;;;;;;;2026.01.27. 17:56;SA250060G2560041;Solplanet;ASW2500-S-G2;2025.12.09.
0000;unknow;HU;József Attila utca, Polgardi, Fejer, Hungary;;;;;;;;;2026.01.27. 17:56;SA250060G2570030;Solplanet;ASW2500-S-G2;2025.10.28.
0000;Debrecen;HU;Debrecen, Szilágyság u. 25.;;;;;;;;;2026.01.27. 17:56;SA200060823C0018;Solplanet;ASW2000-S-G2;2025.04.25.
0000;Nyirbator;HU;Nyirbator, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.27. 17:56;SA250060G2570034;Solplanet;ASW2500-S-G2;2025.11.26.
0000;unknow;HU;33 Kossuth utca, Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032260850;Solplanet;ASW10K-LT-G2 Pro;2023.03.01.
0000;Erd?kertes;HU;unknow;;;;;;;;;2026.01.27. 17:56;SZ00086022250455;Solplanet;ASW8K-LT-G2;2023.03.09.
0000;Fuzesabony;HU;3386 Sarud, Kossuth út 2.;;;;;;;;;2026.01.27. 17:56;SP001560322A0074;Solplanet;ASW15K-LT-G2 Pro;2024.04.04.
0000;Budapest;HU;Szigetszentmiklós, Széchenyi utca 52;;;;;;;;;2026.01.27. 17:56;SP00106032260428;Solplanet;ASW10K-LT-G2 Pro;2024.09.30.
5300;Karcag;HU;Temet? utca;;;;;;;;;2026.01.27. 17:56;CA00156012270034;Solplanet;ASW15K-LT;2022.12.02.
0000;Debrecen;HU;Acsádi út, Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032270368;Solplanet;ASW10K-LT-G2 Pro;2022.12.19.
0000;unknow;HU;6000 Kecskemét, Heged?s köz 37/e;;;;;;;;;2026.01.27. 17:56;SP00056032270073;Solplanet;ASW5K-LT-G2 Pro;1970.01.01.
0000;Battonya;HU;Battonya, Damjanich u. 34, 5830 Hungary;;;;;;;;;2026.01.27. 17:56;SZ00106022260124;Solplanet;ASW10K-LT-G2;1970.01.01.
0000;Szeged;HU;"Szeged, Csongrad, Hungary
Bors utca 10";;;;;;;;;2026.01.27. 17:56;SP00086032280434;Solplanet;ASW8K-LT-G2 Pro;2024.06.13.
0000;unknow;HU;Encs, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032250451;Solplanet;ASW10K-LT-G2;2023.07.17.
0000;unknow;HU;Mezocsat, 3450 Szent István út 77;;;;;;;;;2026.01.27. 17:56;SA25006082460076;Solplanet;ASW2500-S-G2;2025.10.30.
0000;Kalocsa;HU;Szondi u.4,Dunapataj,Bács-Kiskun,Hungary;;;;;;;;;2026.01.27. 17:56;OE80006022570135;Solplanet;ASW08kH-T2;2025.11.24.
0000;Gyor;HU;Gy?rság, Nyírfa utca 7.;;;;;;;;;2026.01.27. 17:56;OE60006022560640;Solplanet;ASW06kH-T2;2026.01.27.
0000;Budapest;HU;Szerény út 23 utca, Budapest, Hungary;;;;;;;;;2026.01.27. 17:56;SP001060322A1379;Solplanet;ASW10K-LT-G2 Pro;2023.04.26.
0000;unknow;HU;2Q6F+MH Nagyk?rös, Hungary;;;;;;;;;2026.01.27. 17:56;SC005060H2470124;Solplanet;ASW50K-LT-G3;2025.02.05.
0000;unknow;HU;2Q6F+MH Nagyk?rös, Hungary;;;;;;;;;2026.01.27. 17:56;SC005060H2470128;Solplanet;ASW50K-LT-G3;2025.02.05.
0000;unknow;HU;2Q6F+MH Nagyk?rös, Hungary;;;;;;;;;2026.01.27. 17:56;SC005060H2470129;Solplanet;ASW50K-LT-G3;2025.02.05.
0000;Miskolc;HU;Miskolc;;;;;;;;;2026.01.27. 17:56;SZ00086022260212;Solplanet;ASW8K-LT-G2;2025.04.08.
0000;Kiskunmajsa;HU;Kiskunmajsa Rákóczi utca 74Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;OE010K60Y2550142;Solplanet;ASW10kH-T2;2026.01.28.
0000;unknow;HU;Sarospatak, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.27. 17:56;SZ00106022290372;Solplanet;ASW10K-LT-G2;2023.09.04.
0000;Erd;HU;Százhalombatta, Pest, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032260798;Solplanet;ASW10K-LT-G2 Pro;2023.09.12.
0000;Cigand;HU;Cigand, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.27. 17:56;ST30006012180318;Solplanet;ASW3K-LT;2023.10.06.
0000;unknow;HU;Vac, Pest, Hungary;;;;;;;;;2026.01.27. 17:56;ST50006012410256;Solplanet;ASW5000-T;2024.06.19.
0000;Fábiánsebestyén;HU;Fábiánsebestyén;;;;;;;;;2026.01.27. 17:56;SZ00106022210190;Solplanet;ASW10K-LT-G2;2022.09.16.
0000;Zalaszentgrot;HU;unknow;;;;;;;;;2026.01.27. 17:56;SZ00086022240182;Solplanet;ASW8K-LT-G2;2022.11.03.
0000;Kiskunhalas;HU;Kiskunhalas, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;SP001560322C0291;Solplanet;ASW15K-LT-G2 Pro;2024.03.05.
0000;unknow;HU;Nyirbator, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.27. 17:56;TA003060H2470043;Solplanet;ASW 30K-LT-G3;2025.01.25.
0000;Szigetszentmiklos;HU;Szigetszentmiklós Ádám Jen? sétány 6Hungary;;;;;;;;;2026.01.27. 17:56;OE500060Y2520007;Solplanet;ASW05kH-T2;2025.05.23.
0000;Koszeg;HU;9737 Bük, Pacsirta utca 5/B/1;;;;;;;;;2026.01.27. 17:56;OE60006022570296;Solplanet;ASW06kH-T2;2025.10.23.
0000;unknow;HU;Verseny utca, Bekes, Hungary;;;;;;;;;2026.01.27. 17:56;SA250060G2570075;Solplanet;ASW2500-S-G2;2025.12.30.
0000;unknow;HU;Erdélyi utca, Mohacs, Baranya, Hungary;;;;;;;;;2026.01.27. 17:56;OE800060Z2550032;Solplanet;ASW08kH-T3;2026.01.27.
0000;Baja;HU;Kapisztrán utca, Baja, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;SZ00150012110013;Solplanet;ASW15K-LT;2026.01.28.
0000;Baja;HU;Kapisztrán utca, Baja, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;ST50006012230094;Solplanet;ASW5-T;2026.01.28.
0000;unknow;HU;Horgász utca, Mosonmagyarovar, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032250049;Solplanet;ASW10K-LT-G2;2023.06.13.
0000;unknow;HU;Dunaújváros, Temet? u. 18, 2400 Hungary;;;;;;;;;2026.01.27. 17:56;SZ00126022290037;Solplanet;ASW12K-LT-G2;2023.03.27.
0000;unknow;HU;Temet? utca, Vac, Pest, Hungary;;;;;;;;;2026.01.27. 17:56;SZ002060222B0080;Solplanet;ASW 20K LT-G2;2024.06.19.
0000;Kisvarda;HU;4600 Kisvárda, Csillag utca 19;;;;;;;;;2026.01.27. 17:56;SP001060322A0057;Solplanet;ASW10K-LT-G2 Pro;2025.04.09.
0000;unknow;HU;Mez?tárkány, Kossuth út 54;;;;;;;;;2026.01.27. 17:56;OE012K60Z2540476;Solplanet;ASW12kH-T3;2026.01.24.
0000;Zirc;HU;8428 Borzavar, Cuha utca 8.;;;;;;;;;2026.01.27. 17:56;OE800060Z2540338;Solplanet;ASW08kH-T3;2026.01.27.
0000;unknow;HU;Makói utca, Mako, Csongrad, Hungary;;;;;;;;;2026.01.27. 17:56;SZ00086022260073;Solplanet;ASW8K-LT-G2;2026.01.27.
0000;Mezocsat;HU;Mez?csát, Páloczy u. 14;;;;;;;;;2026.01.27. 17:56;OE500060Y2540177;Solplanet;ASW05kH-T2;2026.01.28.
0000;Zalalöv?;HU;Zalalöv? Arany Janos utca 10;;;;;;;;;2026.01.27. 17:56;ST60006012150049;Solplanet;ASW6K-LT;2022.07.20.
0000;Szolnok;HU;Szolnok, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032250577;Solplanet;ASW10K-LT-G2;2023.02.07.
0000;unknow;HU;Kiskunfélegyhaza, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;SP00106032270037;Solplanet;ASW10K-LT-G2 Pro;2023.02.15.
0000;unknow;HU;Széchenyi utca 44 Balmazujvaros, Hajdu-Bihar, Hungary;;;;;;;;;2026.01.27. 17:56;ST40006012260235;Solplanet;ASW4-T;2024.04.06.
0000;Tapolca;HU;RévfülöpVesprem, Hungary;;;;;;;;;2026.01.27. 17:56;SP00206092460009;Solplanet;ASW20K-LT-G2 Pro;2025.03.12.
0000;Janoshalma;HU;Deák Ferenc utca 15., Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.27. 17:56;SA250060G2520002;Solplanet;ASW2500-S-G2;2025.07.06.
0000;unknow;HU;4243 Téglás Kender utca 5;;;;;;;;;2026.01.27. 17:56;SA250060G2540014;Solplanet;ASW2500-S-G2;2026.01.27.
0000;Pomáz;HU;unknow;;;;;;;;;2026.01.27. 17:56;SZ00106022260042;Solplanet;ASW10K-LT-G2;2023.04.12.
0000;unknow;HU;4320 Nagykálló Gyöngyvirág köz 14;;;;;;;;;2026.01.27. 17:56;SP00036032260180;Solplanet;ASW 3K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;4320 Nagykálló Gyöngyvirág köz 14;;;;;;;;;2026.01.27. 17:56;SP00036032261568;Solplanet;ASW3K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;Etes, Nograd, Hungary;;;;;;;;;2026.01.27. 17:56;SP000560322C0161;Solplanet;ASW5K-LT-G2 Pro;2025.11.25.
0000;unknow;HU;Kasza utca, Hodmezovasarhely, Csongrad, Hungary;;;;;;;;;2026.01.27. 17:56;SP00046032390098;Solplanet;ASW4K-LT-G2 Pro;2024.04.19.
0000;Kunszentmiklos;HU;Szalkazentmárton Szollo utca 19;;;;;;;;;2026.01.27. 17:56;OE600060Y2550063;Solplanet;ASW06kH-T2;2025.08.29.
0000;Godollo;HU;2141 Csömör, Mez? utca 29.;;;;;;;;;2026.01.27. 17:56;SA500060G2570009;Solplanet;ASW5000-S-G2;2025.10.21.
0000;unknow;HU;Vácszentlászló Határ u. 11;;;;;;;;;2026.01.27. 17:56;SZ00086022210100;Solplanet;ASW8K-LT-G2;2026.01.27.
8956;Pásztó, Kossuth Lajos utca 65, 3060, Nógrád vármegye, Magyarország;HU;Pásztó, Kossuth Lajos utca 65, 3060, Nógrád vármegye, Magyarország;;;;;;;;;2026.01.27. 17:30;A112500105030013;Solinteg;MHT-5K-25;2026.01.27.
8956;Balatonfenyves, Kölcsey Ferenc Utca 110, 8646, Somogy, Hungary;HU;Balatonfenyves, Kölcsey Ferenc Utca 110, 8646, Somogy, Hungary;;;;;;;;;2026.01.27. 15:30;A112500100341045;Solinteg;M2HT-50K-150;2026.01.27.
8956;Mosonmagyaróvár, Mária Terézia Utca 19, 9200, Gy?r-Moson-Sopron, Hungary;HU;Mosonmagyaróvár, Mária Terézia Utca 19, 9200, Gy?r-Moson-Sopron, Hungary;;;;;;;;;2026.01.27. 15:30;A112500126430046;Solinteg;MHT-10K-25;2026.01.27.
8956;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;HU;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;;;;;;;;;2026.01.27. 14:00;A1124A0119330017;Solinteg;MHT-5K-25;2026.01.27.
8956;Pázmánd, Gesztenye fasor 33, 2476, Fejér vármegye, Magyarország;HU;Pázmánd, Gesztenye fasor 33, 2476, Fejér vármegye, Magyarország;;;;;;;;;2026.01.27. 14:00;A112500103430052;Solinteg;MHT-12K-25;2026.01.27.
8956;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;HU;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;;;;;;;;;2026.01.27. 13:30;A1114A0119330017;Solinteg;MHT-5K-25;2026.01.27.
8956;Kiszombor, Pollner Kálmán utca 36, 6775, Csongrád-Csanád vármegye, Magyarország;HU;Kiszombor, Pollner Kálmán utca 36, 6775, Csongrád-Csanád vármegye, Magyarország;;;;;;;;;2026.01.27. 13:30;A1125A0127930044;Solinteg;MHT-10K-25;2026.01.27.
8956;Gyód, F? Utca 42, 7668, Baranya County, Hungary;HU;Gyód, F? Utca 42, 7668, Baranya County, Hungary;;;;;;;;;2026.01.26. 15:30;A112400100430028;Solinteg;MHT-6K-25;2026.01.26.
8956;Máriakálnok, Márai utca 10, 9231, Gy?r-Moson-Sopron vármegye, Magyarország;HU;Máriakálnok, Márai utca 10, 9231, Gy?r-Moson-Sopron vármegye, Magyarország;;;;;;;;;2026.01.26. 14:30;A112500126830046;Solinteg;MHT-10K-25;2026.01.26.
8956;Csanytelek, Kossuth Lajos 14, 6647, Csongrád-Csanád, Hungary;HU;Csanytelek, Kossuth Lajos 14, 6647, Csongrád-Csanád, Hungary;;;;;;;;;2026.01.26. 14:30;A112500141030096;Solinteg;MHT-20K-40;2026.01.26.
8956;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;HU;Döbröce, Rákóczi Ferenc utca, 8357, Zala vármegye, Magyarország;;;;;;;;;2026.01.26. 14:00;A1114A0119330017;Solinteg;MHT-5K-25;2026.01.26.
0000;unknow;HU;Szentlorinc, Baranya, Hungary;;;;;;;;;2026.01.26. 13:11;OE60006022560735;Solplanet;ASW06kH-T2;2025.11.17.
0000;Hajdunanas;HU;103,Magyar utca Hajdunanas, Hajdu-Bihar, Hungary;;;;;;;;;2026.01.26. 13:11;SA250060G2560018;Solplanet;ASW2500-S-G2;2025.11.21.
0000;unknow;HU;Sümegcsehi, Árpád u. 3, 8357 Hungary;;;;;;;;;2026.01.26. 13:11;OE600060U2450122;Solplanet;ASW06kH-T2;2024.11.17.
0000;Tapolca;HU;Tapolca, Vesprem, Hungary;;;;;;;;;2026.01.26. 13:11;SA25006082440013;Solplanet;ASW2500-S-G2;2025.08.18.
0000;Gyongyos;HU;Gyongyos, Heves, Hungary;;;;;;;;;2026.01.26. 13:11;SA25006082440034;Solplanet;ASW2500-S-G2;2025.08.15.
0000;unknow;HU;Budapest, Kende Kanuth u. 4, 1203 Hungary;;;;;;;;;2026.01.26. 13:11;SA25006082440050;Solplanet;ASW2500-S-G2;2025.12.19.
0000;unknow;HU;Törökvész út, Budapest, Hungary;;;;;;;;;2026.01.26. 13:11;LM008K09S2280298;Solplanet;ASW08KH-T1;2025.03.20.
0000;unknow;HU;Kiskoros District, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.26. 13:11;SA200060G2510013;Solplanet;ASW2000-S-G2;2025.10.01.
0000;Gyula;HU;Dobos István u 36, Gyula, Bekes, Hungary;;;;;;;;;2026.01.26. 13:11;SP00106032260805;Solplanet;ASW10K-LT-G2 Pro;2023.01.05.
0000;unknow;HU;4501 Kemecse, Dobó István utca 72.;;;;;;;;;2026.01.26. 13:11;SA25006082460041;Solplanet;ASW2500-S-G2;2025.07.25.
0000;Budapest;HU;unknow;;;;;;;;;2026.01.26. 13:11;ST60006012210082;Solplanet;ASW6-T;2022.08.02.
7541;Kutas;HU;Táncsics Mihály utca 37.;;;;;;;;;2026.01.26. 13:11;SP000560322B0170;Solplanet;ASW5K-LT-G2 Pro;2023.06.29.
0000;unknow;HU;Herbolyai út 24, Kazincbarcika, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.26. 13:11;SA20006082430030;Solplanet;ASW2000-S-G2;2023.10.17.
0000;Bicske;HU;Etyek, K?kaloda utca 8. Fejer, Hungary;;;;;;;;;2026.01.26. 13:11;SZ00086022270122;Solplanet;ASW8K-LT-G2;2023.10.12.
0000;Bicske;HU;Etyek, K?kaloda utca 8., Fejer, Hungary;;;;;;;;;2026.01.26. 13:11;SZ00086022280173;Solplanet;ASW8K-LT-G2;2024.02.20.
0000;unknow;HU;Gyómöre, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.01.26. 13:11;SP00106032291714;Solplanet;ASW10K-LT-G2 Pro;2025.08.07.
0000;unknow;HU;4900 Fehérgyarmat Mezei út 2058/5;;;;;;;;;2026.01.26. 13:11;SZ00106022210681;Solplanet;ASW10K-LT-G2;2026.01.26.
0000;Gyula;HU;Gyula, Bicere 21;;;;;;;;;2026.01.26. 13:11;SZ00106022240372;Solplanet;ASW10K-LT-G2;2022.09.07.
0000;unknow;HU;Üröm, Táncsics utca 51.;;;;;;;;;2026.01.26. 13:11;SA20006082460010;Solplanet;ASW2000-S-G2;2023.02.06.
0000;unknow;HU;Debrecen, István út 149, 4031 Hungary;;;;;;;;;2026.01.26. 13:11;HT005060222C0042;Solplanet;ASW50K-LT-G2;1970.01.01.
0000;Kecskemet;HU;Kecskemet,  szélesköz 46Bacs-Kiskun, Hungary;;;;;;;;;2026.01.26. 13:11;OE012K60Z2540474;Solplanet;ASW12kH-T3;2025.12.12.
0000;unknow;HU;4900 Fehérgyarmat Mezei út 2058/5;;;;;;;;;2026.01.26. 13:11;SP00126032260117;Solplanet;ASW12K-LT-G2 Pro;2026.01.26.
0000;unknow;HU;Jármi út, Mateszalka, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.26. 13:11;ST50006012260852;Solplanet;ASW5-T;2023.08.07.
0000;Gonc;HU;Zrínyi utca, Tallya, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.26. 13:11;SP00046032270927;Solplanet;ASW4K-LT-G2 Pro;2023.09.27.
0000;Gyongyos;HU;Klapka György utca, Gyongyos, Heves, Hungary;;;;;;;;;2026.01.26. 13:11;SP00046092430067;Solplanet;ASW4K-LT-G2 Pro;2024.09.17.
0000;Gyomaendrod;HU;Gyomaendrod, Bekes, Hungary;;;;;;;;;2026.01.26. 13:11;SC00506092460131;Solplanet;ASW50K-LT-G3;2025.06.17.
0000;unknow;HU;Budapest, Hungary;;;;;;;;;2026.01.26. 13:11;SP00086032260764;Solplanet;ASW8K-LT-G2 Pro;2023.06.20.
0000;unknow;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.26. 13:11;SP00156032280254;Solplanet;ASW15K-LT-G2 Pro;2023.06.23.
0000;Sumeg;HU;Kisfaludy Mor utca, Sumeg, Vesprem, Hungary;;;;;;;;;2026.01.26. 13:11;SA20006082430025;Solplanet;ASW2000-S-G2;2023.08.29.
0000;unknow;HU;2220 Vecses, Bem u.46, Pest, Hungary;;;;;;;;;2026.01.26. 13:11;SP00056032360415;Solplanet;ASW5K-LT-G2 Pro;2024.01.17.
0000;Nyiregyhaza;HU;Nyiregyhaza, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.26. 13:11;SP00156032280051;Solplanet;ASW15K-LT-G2 Pro;2024.11.08.
0000;unknow;HU;Fehérszirom utca, Szolnok, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2026.01.26. 13:11;OE600060Y2550183;Solplanet;ASW06kH-T2;2025.12.05.
0000;unknow;HU;Tiszaujvaros, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.01.26. 13:11;SP00036092430069;Solplanet;ASW3K-LT-G2 Pro;2026.01.26.
0000;Paks;HU;Dunaföldvár Pipacs utca 5.;;;;;;;;;2026.01.26. 13:11;SP00156032280279;Solplanet;ASW15K-LT-G2 Pro;2026.01.27.
0000;unknow;HU;Görbe utca, Gyula, Bekes, Hungary;;;;;;;;;2026.01.26. 13:11;SP00206032270102;Solplanet;ASW20K-LT-G2 Pro;2026.01.26.
0000;unknow;HU;Gyongyos, Heves, Hungary;;;;;;;;;2026.01.26. 13:11;OE500060Y2530044;Solplanet;ASW05kH-T2;2025.10.15.
8956;Debrecen, Függetlenség utca 54, 4225, Hajdú-Bihar vármegye, Magyarország;HU;Debrecen, Függetlenség utca 54, 4225, Hajdú-Bihar vármegye, Magyarország;;;;;;;;;2026.01.26. 11:30;A112501106230045;Solinteg;MHT-10K-25;2026.01.26.
8956;Röszke, M5, 6758, Csongrád-Csanád, Hungary;HU;Röszke, M5, 6758, Csongrád-Csanád, Hungary;;;;;;;;;2026.01.26. 10:30;A112500139330096;Solinteg;MHT-20K-40;2026.01.26.
0000;unknow;HU;Mosonmagyarovar, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.01.25. 17:56;SA20006082430018;Solplanet;ASW2000-S-G2;2023.09.07.
0000;unknow;HU;Lonovics sugárút, Mako, Csongrad, Hungary;;;;;;;;;2026.01.25. 17:56;CA00156012190051;Solplanet;ASW15K-LT;2023.02.22.
0000;Nyiradony;HU;Hajdu-Bihar, Hungary Fülöp Arany J 95/B;;;;;;;;;2026.01.25. 17:56;SP00206032270156;Solplanet;ASW20K-LT-G2 Pro;2023.03.31.
0000;unknow;HU;Nagy Sándor József utca 136, Budapest, Hungary;;;;;;;;;2026.01.25. 17:56;SP001060322A0051;Solplanet;ASW10K-LT-G2 Pro;2023.04.20.
0000;Sarbogard;HU;Jókai Mór utca 1Cece, Fejer, Hungary;;;;;;;;;2026.01.25. 17:56;SZ002060221B0002;Solplanet;ASW20K-LT;2023.05.26.
0000;Gyula;HU;Nagyváradi út, Gyula, Bekes, Hungary;;;;;;;;;2026.01.25. 17:56;SZ00086022210286;Solplanet;ASW8K-LT-G2;2023.06.15.
0000;Morahalom;HU;Szent Istvan ter 9, Bordany, Csongrad, Hungary;;;;;;;;;2026.01.25. 17:56;SZ00126022250019;Solplanet;ASW12K-LT-G2;2023.09.05.
0000;unknow;HU;Szinyei Merse Pál utca 3/b, Gardony, Fejer, Hungary;;;;;;;;;2026.01.25. 17:56;ST40006012270161;Solplanet;ASW4-T;2023.01.30.
0000;unknow;HU;Vértessz?l?s Sólyom utca 60;;;;;;;;;2026.01.25. 17:56;SZ00176022270068;Solplanet;ASW17K-LT-G2;2023.02.10.
0000;unknow;HU;Muskotály utca 18, Varpalota, Veszprem, Hungary;;;;;;;;;2026.01.25. 17:56;SZ00086022250335;Solplanet;ASW8K-LT-G2;2023.04.17.
0000;unknow;HU;Vámosszabadi, Szabadi út 44, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.01.25. 17:56;SP00046032270067;Solplanet;ASW4K-LT-G2 Pro;2023.07.04.
0000;unknow;HU;Balatonlelle, Ráköczi út 193/B;;;;;;;;;2026.01.25. 17:56;SP00086032260617;Solplanet;ASW8K-LT-G2 Pro;2024.12.11.
0000;unknow;HU;Kossuth Lajos út, Szentgotthard, Vas, Hungary;;;;;;;;;2026.01.25. 17:56;SP00056032260797;Solplanet;ASW5K-LT-G2 Pro;2023.06.15.
0000;unknow;HU;Ifjúsági út, Tiszafured, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2026.01.25. 17:56;SA20006082430038;Solplanet;ASW2000-S-G2;2023.06.20.
0000;unknow;HU;Mályi 3434 Deák Ferenc Utca 14;;;;;;;;;2026.01.25. 17:56;SP00046032470008;Solplanet;ASW4K-LT-G2 Pro;2024.12.09.
0000;Sopron;HU;Pinnye;;;;;;;;;2026.01.25. 17:56;SZ00156022180193;Solplanet;ASW15K-LT;2022.09.20.
0000;Kecskemet;HU;Kölcsey utca, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.25. 17:56;OE500060Y2530031;Solplanet;ASW05kH-T2;2025.07.24.
0000;Budapest;HU;unknow;;;;;;;;;2026.01.25. 17:56;BS20006011730759;Solplanet;ZL 2000S;2017.08.09.
0000;Budapest;HU;unknow;;;;;;;;;2026.01.25. 17:56;SZ001060221A0227;Solplanet;ASW10K-LT;2022.09.05.
6900;Makó;HU;Sírkert utca 37;;;;;;;;;2026.01.25. 17:56;CA00206012150027;Solplanet;ASW20K-LT;2023.01.20.
0000;Esztergom;HU;Deák ferenc utca 111,Dág.Komarom-Esztergom, Hungary;;;;;;;;;2026.01.25. 17:56;SZ00106022270002;Solplanet;ASW10K-LT-G2;2023.11.16.
0000;Szekesfehervar;HU;Bébic utca 34., Szekesfehervar, Fejer, Hungary;;;;;;;;;2026.01.25. 17:56;SZ00106022210130;Solplanet;ASW10K-LT-G2;2022.07.18.
0000;unknow;HU;8413 Eplény, Kankalin utca 2;;;;;;;;;2026.01.25. 17:56;SZ00086022210005;Solplanet;ASW8K-LT-G2;2024.10.24.
0000;Tiszavasvari;HU;Rákóczi utca, Tiszavasvari, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.01.25. 17:56;OE500060Y2520034;Solplanet;ASW05kH-T2;2025.06.18.
0000;Dunaujvaros;HU;Dunaujvaros, Fejer, Hungary;;;;;;;;;2026.01.25. 17:56;SP00206032270324;Solplanet;ASW20K-LT-G2 Pro;2025.07.05.
0000;Cegled;HU;unknow;;;;;;;;;2026.01.25. 17:56;ST60006012270361;Solplanet;ASW6-T;2022.09.20.
0000;unknow;HU;Gyor, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.01.25. 17:56;SA25006082460059;Solplanet;ASW2500-S-G2;2025.07.15.
0000;Vecses;HU;unknow;;;;;;;;;2026.01.25. 17:56;SZ00106022230477;Solplanet;ASW10K-LT-G2;2022.11.24.
0000;unknow;HU;Tengelic, Tolna, Hungary;;;;;;;;;2026.01.25. 17:56;SA250060G2570040;Solplanet;ASW2500-S-G2;2025.10.27.
0000;unknow;HU;Ady Endre utca, Nagykanizsa, Zala, Hungary;;;;;;;;;2026.01.25. 17:56;OE500060Y2540123;Solplanet;ASW05kH-T2;2025.11.03.
0000;Galgagyörk;HU;Galgagyörk Szilágyi út 10;;;;;;;;;2026.01.25. 17:56;SX00106011890123;Solplanet;TLC10000;2018.04.13.
0000;Varpalota;HU;Várpalota, Tomori köz 16, 8100 Hungary;;;;;;;;;2026.01.25. 17:56;ST000860121B0011;Solplanet;ASW8K-LT;2022.05.03.
0000;Ajka;HU;Árok utca, Ajka, Vesprem, Hungary;;;;;;;;;2026.01.25. 17:56;ST40006012270656;Solplanet;ASW4-T;1970.01.01.
0000;unknow;HU;Úrrét tanya, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2026.01.25. 17:56;SP00106032270024;Solplanet;ASW10K-LT-G2 Pro;2023.05.17.
0000;unknow;HU;Füzesgyarmat Gacsári István utca 1/a, Hungary;;;;;;;;;2026.01.25. 17:56;ST50006012410011;Solplanet;ASW5000-T;2024.07.26.
0000;Bekes;HU;Mez?berény, Újtelep u. 8/A.;;;;;;;;;2026.01.25. 17:56;SZ00106022230354;Solplanet;ASW10K-LT-G2;2022.07.15.
0000;unknow;HU;Domaszék Radnóti utca 1.;;;;;;;;;2026.01.25. 17:56;SP00036032470027;Solplanet;ASW3K-LT-G2 Pro;2025.01.25.
0000;Jaszbereny;HU;unknow;;;;;;;;;2026.01.25. 05:07;ST60006012150047;Solplanet;ASW6K-LT;2022.06.16.
